cid,start,content,trip,loctype,group
30,19/1/14 13:20,Abila Zacharo,88,Transacted,30
30,19/1/14 14:23,Abila Zacharo,90,Transacted,30
30,19/1/14 14:33,22/23/30,90,Residential,30
30,19/1/14 19:02,22/23/30,92,Residential,30
30,19/1/14 19:02,Guy Gyros,92,Transacted,30
30,19/1/14 20:56,Guy Gyros,93,Transacted,30
30,19/1/14 20:56,22/23/30,93,Residential,30
31,17/1/14 7:31,Chostus Hotel,1,Transacted,31
31,17/1/14 7:36,Hallowed Grounds,1,Transacted,31
31,17/1/14 7:59,Hallowed Grounds,2,Transacted,31
31,17/1/14 8:06,GASTech,2,Office,31
31,17/1/14 12:15,GASTech,3,Office,31
31,17/1/14 12:23,Abila Zacharo,3,Transacted,31
31,17/1/14 13:29,Abila Zacharo,4,Transacted,31
31,17/1/14 13:37,GASTech,4,Office,31
31,17/1/14 17:29,GASTech,5,Office,31
31,17/1/14 17:36,Chostus Hotel,5,Transacted,31
31,18/1/14 12:35,Chostus Hotel,6,Transacted,31
31,18/1/14 12:39,Katerina Cafe,6,Transacted,31
31,18/1/14 13:48,Katerina Cafe,7,Transacted,31
31,18/1/14 13:52,Chostus Hotel,7,Transacted,31
31,19/1/14 13:15,Chostus Hotel,9,Transacted,31
31,19/1/14 13:19,Desafio Golf Course,9,Transacted,31
31,19/1/14 15:50,Desafio Golf Course,10,Transacted,31
31,19/1/14 15:54,Chostus Hotel,10,Transacted,31
31,19/1/14 18:41,Chostus Hotel,11,Transacted,31
31,19/1/14 18:45,Guy Gyros,11,Transacted,31
31,19/1/14 19:46,Guy Gyros,12,Transacted,31
31,19/1/14 19:50,Chostus Hotel,12,Transacted,31
32,6/1/14 7:02,32,1,Residential,32
32,6/1/14 7:05,Jack Beans,1,Transacted,32
32,6/1/14 7:45,Jack Beans,2,Transacted,32
32,6/1/14 7:53,GASTech,2,Office,32
32,6/1/14 12:12,GASTech,3,Office,32
32,6/1/14 12:21,Hippokampos,3,Transacted,32
32,6/1/14 13:01,Hippokampos,4,Transacted,32
32,6/1/14 13:12,GASTech,4,Office,32
32,6/1/14 18:07,GASTech,5,Office,32
32,6/1/14 18:14,32,5,Residential,32
32,6/1/14 20:01,32,6,Residential,32
32,6/1/14 20:05,Hippokampos,6,Transacted,32
32,6/1/14 21:15,Hippokampos,8,Transacted,32
32,6/1/14 21:24,32,8,Residential,32
32,7/1/14 7:15,32,9,Residential,32
32,7/1/14 7:18,Jack Beans,9,Transacted,32
32,7/1/14 7:46,Jack Beans,10,Transacted,32
32,7/1/14 7:54,GASTech,10,Office,32
32,7/1/14 12:03,GASTech,11,Office,32
32,7/1/14 12:06,Guy Gyros,11,Transacted,32
32,7/1/14 13:18,Guy Gyros,12,Transacted,32
32,7/1/14 13:21,GASTech,12,Office,32
32,7/1/14 17:56,GASTech,13,Office,32
32,7/1/14 18:02,32,13,Residential,32
32,7/1/14 19:33,32,14,Residential,32
32,7/1/14 19:37,Hippokampos,14,Transacted,32
32,7/1/14 20:55,Hippokampos,15,Transacted,32
32,7/1/14 20:59,32,15,Residential,32
32,8/1/14 7:19,32,17,Residential,32
32,8/1/14 7:22,Jack Beans,17,Transacted,32
32,8/1/14 7:34,Jack Beans,18,Transacted,32
32,8/1/14 7:42,GASTech,18,Office,32
32,8/1/14 11:56,GASTech,19,Office,32
32,8/1/14 11:58,Ouzeri Elian,19,Transacted,32
32,8/1/14 13:29,Ouzeri Elian,20,Transacted,32
32,8/1/14 13:31,GASTech,20,Office,32
32,8/1/14 17:47,GASTech,21,Office,32
32,8/1/14 17:53,32,21,Residential,32
32,9/1/14 7:09,32,22,Residential,32
32,9/1/14 7:12,Jack Beans,22,Transacted,32
32,9/1/14 7:51,Jack Beans,23,Transacted,32
32,9/1/14 7:59,GASTech,23,Office,32
32,9/1/14 11:59,GASTech,24,Office,32
32,9/1/14 12:02,Katerina Cafe,24,Transacted,32
32,9/1/14 13:30,Katerina Cafe,25,Transacted,32
32,9/1/14 13:33,GASTech,25,Office,32
32,9/1/14 18:09,GASTech,26,Office,32
32,9/1/14 18:15,32,26,Residential,32
32,9/1/14 19:40,32,27,Residential,32
32,9/1/14 19:44,Hippokampos,27,Transacted,32
32,9/1/14 21:22,Hippokampos,28,Transacted,32
32,9/1/14 21:26,32,28,Residential,32
32,10/1/14 7:03,32,29,Residential,32
32,10/1/14 7:06,Jack Beans,29,Transacted,32
32,10/1/14 7:41,Jack Beans,30,Transacted,32
32,10/1/14 7:49,GASTech,30,Office,32
32,10/1/14 12:10,GASTech,31,Office,32
32,10/1/14 12:13,Guy Gyros,31,Transacted,32
32,10/1/14 13:13,Guy Gyros,32,Transacted,32
32,10/1/14 13:16,GASTech,32,Office,32
32,10/1/14 17:49,GASTech,33,Office,32
32,10/1/14 17:55,32,33,Residential,32
32,10/1/14 19:26,32,34,Residential,32
32,10/1/14 19:30,Hippokampos,34,Transacted,32
32,10/1/14 21:26,Hippokampos,35,Transacted,32
32,10/1/14 21:30,32,35,Residential,32
32,11/1/14 12:27,32,36,Residential,32
32,11/1/14 12:35,Katerina Cafe,36,Transacted,32
32,11/1/14 13:24,Katerina Cafe,37,Transacted,32
32,11/1/14 13:37,Kronos Mart,37,Transacted,32
32,11/1/14 15:49,Kronos Mart,38,Transacted,32
32,11/1/14 15:54,32,38,Residential,32
32,11/1/14 18:05,32,40,Residential,32
32,11/1/14 18:09,Albert Clothing,40,Transacted,32
32,11/1/14 19:31,Albert Clothing,41,Transacted,32
32,11/1/14 19:35,32,41,Residential,32
32,12/1/14 12:26,32,42,Residential,32
32,12/1/14 12:30,Ouzeri Elian,42,Transacted,32
32,12/1/14 13:37,Ouzeri Elian,43,Transacted,32
32,12/1/14 13:41,32,43,Residential,32
32,12/1/14 18:05,32,46,Residential,32
32,12/1/14 18:09,Hippokampos,46,Transacted,32
32,12/1/14 19:54,Hippokampos,48,Transacted,32
32,12/1/14 19:58,32,48,Residential,32
32,13/1/14 6:52,32,49,Residential,32
32,13/1/14 6:53,Jack Beans,49,Transacted,32
32,13/1/14 7:31,Jack Beans,51,Transacted,32
32,13/1/14 7:39,GASTech,51,Office,32
32,13/1/14 11:58,GASTech,52,Office,32
32,13/1/14 12:04,Gelatogalore,52,Transacted,32
32,13/1/14 13:07,Gelatogalore,53,Transacted,32
32,13/1/14 13:13,GASTech,53,Office,32
32,13/1/14 17:59,GASTech,55,Office,32
32,13/1/14 18:05,32,55,Residential,32
32,13/1/14 19:32,32,56,Residential,32
32,13/1/14 19:36,Hippokampos,56,Transacted,32
32,13/1/14 21:32,Hippokampos,57,Transacted,32
32,13/1/14 21:36,32,57,Residential,32
32,14/1/14 7:12,32,59,Residential,32
32,14/1/14 7:15,Jack Beans,59,Transacted,32
32,14/1/14 7:50,Jack Beans,60,Transacted,32
32,14/1/14 7:58,GASTech,60,Office,32
32,14/1/14 11:55,GASTech,61,Office,32
32,14/1/14 11:58,Katerina Cafe,61,Transacted,32
32,14/1/14 13:21,Katerina Cafe,62,Transacted,32
32,14/1/14 13:24,GASTech,62,Office,32
32,14/1/14 17:47,GASTech,63,Office,32
32,14/1/14 17:53,32,63,Residential,32
32,15/1/14 7:10,32,64,Residential,32
32,15/1/14 7:13,Jack Beans,64,Transacted,32
32,15/1/14 7:47,Jack Beans,65,Transacted,32
32,15/1/14 7:55,GASTech,65,Office,32
32,15/1/14 12:02,GASTech,66,Office,32
32,15/1/14 12:10,Kalami Kafenion,66,Transacted,32
32,15/1/14 13:09,Kalami Kafenion,67,Transacted,32
32,15/1/14 13:17,GASTech,67,Office,32
32,15/1/14 17:48,GASTech,68,Office,32
32,15/1/14 17:54,32,68,Residential,32
32,15/1/14 19:35,32,69,Residential,32
32,15/1/14 19:39,Hippokampos,69,Transacted,32
32,15/1/14 21:50,Hippokampos,70,Transacted,32
32,15/1/14 21:58,32,70,Residential,32
32,16/1/14 7:17,32,71,Residential,32
32,16/1/14 7:20,Jack Beans,71,Transacted,32
32,16/1/14 7:42,Jack Beans,72,Transacted,32
32,16/1/14 7:50,GASTech,72,Office,32
32,16/1/14 12:18,GASTech,73,Office,32
32,16/1/14 12:27,Hippokampos,73,Transacted,32
32,16/1/14 13:28,Hippokampos,74,Transacted,32
32,16/1/14 13:37,GASTech,74,Office,32
32,16/1/14 18:01,GASTech,75,Office,32
32,16/1/14 18:07,32,75,Residential,32
32,17/1/14 7:32,32,76,Residential,32
32,17/1/14 7:43,GASTech,76,Office,32
32,17/1/14 12:10,GASTech,77,Office,32
32,17/1/14 12:16,Gelatogalore,77,Transacted,32
32,17/1/14 13:21,Gelatogalore,78,Transacted,32
32,17/1/14 13:27,GASTech,78,Office,32
32,17/1/14 17:53,GASTech,79,Office,32
32,17/1/14 17:59,32,79,Residential,32
32,18/1/14 12:43,32,80,Residential,32
32,18/1/14 12:49,Abila Zacharo,80,Transacted,32
32,18/1/14 13:06,Abila Zacharo,81,Transacted,32
32,18/1/14 13:11,Shoppers Delight,81,Transacted,32
32,18/1/14 15:42,Shoppers Delight,82,Transacted,32
32,18/1/14 15:46,32,82,Residential,32
32,18/1/14 18:07,32,83,Residential,32
32,18/1/14 18:11,Albert Clothing,83,Transacted,32
32,18/1/14 19:04,Albert Clothing,84,Transacted,32
32,18/1/14 19:13,32,84,Residential,32
32,19/1/14 12:31,32,85,Residential,32
32,19/1/14 12:36,Desafio Golf Course,85,Transacted,32
32,19/1/14 18:31,Desafio Golf Course,87,Transacted,32
32,19/1/14 18:34,Hippokampos,87,Transacted,32
32,19/1/14 20:20,Hippokampos,88,Transacted,32
32,19/1/14 20:24,32,88,Residential,32
33,6/1/14 7:26,17/24/33,1,Residential,33
33,6/1/14 7:30,Brew Served,1,Transacted,33
33,6/1/14 7:46,Brew Served,2,Transacted,33
33,6/1/14 7:51,GASTech,2,Office,33
33,6/1/14 11:47,GASTech,3,Office,33
33,6/1/14 11:49,Ouzeri Elian,3,Transacted,33
33,6/1/14 13:26,Ouzeri Elian,4,Transacted,33
33,6/1/14 13:28,GASTech,4,Office,33
33,6/1/14 17:32,GASTech,5,Office,33
33,6/1/14 17:37,17/24/33,5,Residential,33
33,7/1/14 7:41,17/24/33,6,Residential,33
33,7/1/14 7:45,Brew Served,6,Transacted,33
33,7/1/14 7:59,Brew Served,7,Transacted,33
33,7/1/14 8:04,GASTech,7,Office,33
33,7/1/14 12:17,GASTech,8,Office,33
33,7/1/14 12:25,Abila Zacharo,8,Transacted,33
33,7/1/14 13:42,Abila Zacharo,9,Transacted,33
33,7/1/14 13:50,GASTech,9,Office,33
33,7/1/14 17:19,GASTech,10,Office,33
33,7/1/14 17:24,17/24/33,10,Residential,33
33,7/1/14 18:47,17/24/33,11,Residential,33
33,7/1/14 18:49,Guy Gyros,11,Transacted,33
33,7/1/14 20:19,Guy Gyros,12,Transacted,33
33,7/1/14 20:21,17/24/33,12,Residential,33
33,8/1/14 7:34,17/24/33,13,Residential,33
33,8/1/14 7:38,Brew Served,13,Transacted,33
33,8/1/14 7:49,Brew Served,14,Transacted,33
33,8/1/14 7:54,GASTech,14,Office,33
33,8/1/14 11:02,GASTech,15,Office,33
33,8/1/14 11:09,Chostus Hotel,15,Transacted,33
33,8/1/14 13:21,Chostus Hotel,16,Transacted,33
33,8/1/14 13:28,GASTech,16,Office,33
33,8/1/14 17:22,GASTech,18,Office,33
33,8/1/14 17:27,17/24/33,18,Residential,33
33,8/1/14 19:10,17/24/33,19,Residential,33
33,8/1/14 19:14,Guy Gyros,19,Transacted,33
33,8/1/14 20:24,Guy Gyros,20,Transacted,33
33,8/1/14 20:31,17/24/33,20,Residential,33
33,9/1/14 7:05,17/24/33,21,Residential,33
33,9/1/14 7:09,Brew Served,21,Transacted,33
33,9/1/14 7:46,Brew Served,22,Transacted,33
33,9/1/14 7:51,GASTech,22,Office,33
33,9/1/14 12:14,GASTech,23,Office,33
33,9/1/14 12:23,Hippokampos,23,Transacted,33
33,9/1/14 13:40,Hippokampos,24,Transacted,33
33,9/1/14 13:49,GASTech,24,Office,33
33,9/1/14 17:39,GASTech,25,Office,33
33,9/1/14 17:44,17/24/33,25,Residential,33
33,10/1/14 7:12,17/24/33,26,Residential,33
33,10/1/14 7:16,Brew Served,26,Transacted,33
33,10/1/14 7:55,Brew Served,27,Transacted,33
33,10/1/14 8:00,GASTech,27,Office,33
33,10/1/14 11:15,GASTech,28,Office,33
33,10/1/14 11:22,Chostus Hotel,28,Transacted,33
33,10/1/14 13:13,Chostus Hotel,29,Transacted,33
33,10/1/14 13:20,GASTech,29,Office,33
33,10/1/14 17:15,GASTech,31,Office,33
33,10/1/14 17:20,17/24/33,31,Residential,33
33,10/1/14 19:20,17/24/33,32,Residential,33
33,10/1/14 19:30,2,32,Residential,33
33,10/1/14 23:37,2,33,Residential,33
33,10/1/14 23:47,17/24/33,33,Residential,33
33,11/1/14 12:32,17/24/33,34,Residential,33
33,11/1/14 12:37,Ahaggo Museum,34,Transacted,33
33,11/1/14 18:25,Ahaggo Museum,35,Transacted,33
33,11/1/14 18:29,Hippokampos,35,Transacted,33
33,11/1/14 19:31,Hippokampos,36,Transacted,33
33,11/1/14 19:40,17/24/33,36,Residential,33
33,12/1/14 12:32,17/24/33,37,Residential,33
33,12/1/14 12:41,Abila Zacharo,37,Transacted,33
33,12/1/14 13:51,Abila Zacharo,38,Transacted,33
33,12/1/14 14:00,17/24/33,38,Residential,33
33,13/1/14 7:15,17/24/33,39,Residential,33
33,13/1/14 7:19,Brew Served,39,Transacted,33
33,13/1/14 7:44,Brew Served,40,Transacted,33
33,13/1/14 7:49,GASTech,40,Office,33
33,13/1/14 12:02,GASTech,41,Office,33
33,13/1/14 12:10,Abila Zacharo,41,Transacted,33
33,13/1/14 13:29,Abila Zacharo,42,Transacted,33
33,13/1/14 13:37,GASTech,42,Office,33
33,13/1/14 17:29,GASTech,43,Office,33
33,13/1/14 17:34,17/24/33,43,Residential,33
33,13/1/14 19:17,17/24/33,44,Residential,33
33,13/1/14 19:23,Guy Gyros,44,Transacted,33
33,13/1/14 20:44,Guy Gyros,45,Transacted,33
33,13/1/14 20:48,17/24/33,45,Residential,33
33,14/1/14 7:24,17/24/33,46,Residential,33
33,14/1/14 7:28,Brew Served,46,Transacted,33
33,14/1/14 7:43,Brew Served,47,Transacted,33
33,14/1/14 7:48,GASTech,47,Office,33
33,14/1/14 11:01,GASTech,48,Office,33
33,14/1/14 11:08,Chostus Hotel,48,Transacted,33
33,14/1/14 13:32,Chostus Hotel,49,Transacted,33
33,14/1/14 13:39,GASTech,49,Office,33
33,14/1/14 17:25,GASTech,50,Office,33
33,14/1/14 17:30,17/24/33,50,Residential,33
33,15/1/14 7:20,17/24/33,51,Residential,33
33,15/1/14 7:24,Brew Served,51,Transacted,33
33,15/1/14 7:45,Brew Served,52,Transacted,33
33,15/1/14 7:50,GASTech,52,Office,33
33,15/1/14 11:49,GASTech,53,Office,33
33,15/1/14 11:58,Hippokampos,53,Transacted,33
33,15/1/14 13:20,Hippokampos,54,Transacted,33
33,15/1/14 13:29,GASTech,54,Office,33
33,15/1/14 17:24,GASTech,55,Office,33
33,15/1/14 17:29,17/24/33,55,Residential,33
33,15/1/14 19:07,17/24/33,56,Residential,33
33,15/1/14 19:09,Frydos Autosupply,56,Transacted,33
33,15/1/14 20:08,Frydos Autosupply,57,Transacted,33
33,15/1/14 20:10,17/24/33,57,Residential,33
33,16/1/14 7:34,17/24/33,58,Residential,33
33,16/1/14 7:38,Brew Served,58,Transacted,33
33,16/1/14 8:04,Brew Served,59,Transacted,33
33,16/1/14 8:09,GASTech,59,Office,33
33,16/1/14 11:57,GASTech,60,Office,33
33,16/1/14 12:00,Katerina Cafe,60,Transacted,33
33,16/1/14 13:24,Katerina Cafe,61,Transacted,33
33,16/1/14 13:28,GASTech,61,Office,33
33,16/1/14 17:33,GASTech,62,Office,33
33,16/1/14 17:38,17/24/33,62,Residential,33
33,16/1/14 18:48,17/24/33,63,Residential,33
33,16/1/14 18:50,Guy Gyros,63,Transacted,33
33,16/1/14 20:15,Guy Gyros,64,Transacted,33
33,16/1/14 20:17,17/24/33,64,Residential,33
33,17/1/14 7:36,17/24/33,65,Residential,33
33,17/1/14 7:40,Brew Served,65,Transacted,33
33,17/1/14 8:06,Brew Served,66,Transacted,33
33,17/1/14 8:11,GASTech,66,Office,33
33,17/1/14 11:15,GASTech,67,Office,33
33,17/1/14 11:22,Chostus Hotel,67,Transacted,33
33,17/1/14 14:02,Chostus Hotel,68,Transacted,33
33,17/1/14 14:09,GASTech,68,Office,33
33,17/1/14 17:41,GASTech,69,Office,33
33,17/1/14 17:46,17/24/33,69,Residential,33
33,17/1/14 19:31,17/24/33,70,Residential,33
33,17/1/14 19:33,Guy Gyros,70,Transacted,33
33,17/1/14 21:01,Guy Gyros,71,Transacted,33
33,17/1/14 21:05,17/24/33,71,Residential,33
33,19/1/14 17:50,17/24/33,72,Residential,33
33,19/1/14 17:52,Guy Gyros,72,Transacted,33
33,19/1/14 20:18,Guy Gyros,74,Transacted,33
33,19/1/14 20:20,17/24/33,74,Residential,33
34,6/1/14 7:02,34,1,Residential,34
34,6/1/14 7:07,Brew Served,1,Transacted,34
34,6/1/14 7:35,Brew Served,2,Transacted,34
34,6/1/14 7:40,GASTech,2,Office,34
34,6/1/14 12:14,GASTech,3,Office,34
34,6/1/14 12:23,Hippokampos,3,Transacted,34
34,6/1/14 13:24,Hippokampos,4,Transacted,34
34,6/1/14 13:33,GASTech,4,Office,34
34,6/1/14 17:14,GASTech,5,Office,34
34,6/1/14 17:20,34,5,Residential,34
34,7/1/14 7:00,34,6,Residential,34
34,7/1/14 7:07,Brew Served,6,Transacted,34
34,7/1/14 7:42,Brew Served,7,Transacted,34
34,7/1/14 7:47,GASTech,7,Office,34
34,7/1/14 12:07,GASTech,8,Office,34
34,7/1/14 12:15,Kalami Kafenion,8,Transacted,34
34,7/1/14 13:36,Kalami Kafenion,9,Transacted,34
34,7/1/14 13:44,GASTech,9,Office,34
34,7/1/14 17:27,GASTech,10,Office,34
34,7/1/14 17:33,34,10,Residential,34
34,7/1/14 18:54,34,11,Residential,34
34,7/1/14 19:01,Guy Gyros,11,Transacted,34
34,7/1/14 20:12,Guy Gyros,12,Transacted,34
34,7/1/14 20:14,34,12,Residential,34
34,8/1/14 7:49,34,13,Residential,34
34,8/1/14 7:54,Brew Served,13,Transacted,34
34,8/1/14 8:02,Brew Served,14,Transacted,34
34,8/1/14 8:07,GASTech,14,Office,34
34,8/1/14 12:08,GASTech,15,Office,34
34,8/1/14 12:17,Hippokampos,15,Transacted,34
34,8/1/14 13:17,Hippokampos,16,Transacted,34
34,8/1/14 13:26,GASTech,16,Office,34
34,8/1/14 17:32,GASTech,17,Office,34
34,8/1/14 17:38,34,17,Residential,34
34,9/1/14 7:12,34,18,Residential,34
34,9/1/14 7:17,Brew Served,18,Transacted,34
34,9/1/14 7:50,Brew Served,19,Transacted,34
34,9/1/14 7:55,GASTech,19,Office,34
34,9/1/14 11:57,GASTech,20,Office,34
34,9/1/14 12:03,Gelatogalore,20,Transacted,34
34,9/1/14 13:22,Gelatogalore,21,Transacted,34
34,9/1/14 13:28,GASTech,21,Office,34
34,9/1/14 17:19,GASTech,22,Office,34
34,9/1/14 17:25,34,22,Residential,34
34,9/1/14 18:44,34,23,Residential,34
34,9/1/14 18:54,General Grocer,23,Transacted,34
34,9/1/14 20:24,General Grocer,24,Transacted,34
34,9/1/14 20:34,34,24,Residential,34
34,10/1/14 7:21,34,25,Residential,34
34,10/1/14 7:26,Brew Served,25,Transacted,34
34,10/1/14 8:02,Brew Served,26,Transacted,34
34,10/1/14 8:07,GASTech,26,Office,34
34,10/1/14 12:04,GASTech,27,Office,34
34,10/1/14 12:13,Hippokampos,27,Transacted,34
34,10/1/14 13:24,Hippokampos,28,Transacted,34
34,10/1/14 13:33,GASTech,28,Office,34
34,10/1/14 13:55,GASTech,29,Office,34
34,10/1/14 14:01,Octavio O Supplies,29,Transacted,34
34,10/1/14 14:44,Octavio O Supplies,30,Transacted,34
34,10/1/14 14:50,GASTech,30,Office,34
34,10/1/14 17:27,GASTech,32,Office,34
34,10/1/14 17:33,34,32,Residential,34
34,10/1/14 18:47,34,33,Residential,34
34,10/1/14 18:49,Guy Gyros,33,Transacted,34
34,10/1/14 20:00,Guy Gyros,34,Transacted,34
34,10/1/14 20:02,34,34,Residential,34
34,11/1/14 14:10,34,35,Residential,34
34,11/1/14 14:18,Ahaggo Museum,35,Transacted,34
34,11/1/14 18:11,Ahaggo Museum,36,Transacted,34
34,11/1/14 18:15,Hippokampos,36,Transacted,34
34,11/1/14 19:37,Hippokampos,37,Transacted,34
34,11/1/14 19:47,34,37,Residential,34
34,13/1/14 7:05,34,38,Residential,34
34,13/1/14 7:10,Brew Served,38,Transacted,34
34,13/1/14 7:52,Brew Served,39,Transacted,34
34,13/1/14 7:57,GASTech,39,Office,34
34,13/1/14 11:55,GASTech,40,Office,34
34,13/1/14 11:57,Ouzeri Elian,40,Transacted,34
34,13/1/14 13:42,Ouzeri Elian,41,Transacted,34
34,13/1/14 13:44,GASTech,41,Office,34
34,13/1/14 17:18,GASTech,42,Office,34
34,13/1/14 17:24,34,42,Residential,34
34,13/1/14 19:10,34,43,Residential,34
34,13/1/14 19:12,Guy Gyros,43,Transacted,34
34,13/1/14 20:13,Guy Gyros,44,Transacted,34
34,13/1/14 20:15,34,44,Residential,34
34,14/1/14 7:07,34,46,Residential,34
34,14/1/14 7:12,Brew Served,46,Transacted,34
34,14/1/14 7:35,Brew Served,47,Transacted,34
34,14/1/14 7:40,GASTech,47,Office,34
34,14/1/14 11:52,GASTech,48,Office,34
34,14/1/14 11:55,Katerina Cafe,48,Transacted,34
34,14/1/14 13:36,Katerina Cafe,49,Transacted,34
34,14/1/14 13:39,GASTech,49,Office,34
34,14/1/14 17:11,GASTech,50,Office,34
34,14/1/14 17:17,34,50,Residential,34
34,14/1/14 18:42,34,51,Residential,34
34,14/1/14 18:44,Guy Gyros,51,Transacted,34
34,14/1/14 20:05,Guy Gyros,52,Transacted,34
34,14/1/14 20:08,34,52,Residential,34
34,15/1/14 7:30,34,53,Residential,34
34,15/1/14 7:36,Brew Served,53,Transacted,34
34,15/1/14 8:02,Brew Served,54,Transacted,34
34,15/1/14 8:07,GASTech,54,Office,34
34,15/1/14 12:18,GASTech,55,Office,34
34,15/1/14 12:21,Guy Gyros,55,Transacted,34
34,15/1/14 13:36,Guy Gyros,56,Transacted,34
34,15/1/14 13:39,GASTech,56,Office,34
34,15/1/14 17:32,GASTech,57,Office,34
34,15/1/14 17:38,34,57,Residential,34
34,15/1/14 19:25,34,58,Residential,34
34,15/1/14 19:35,General Grocer,58,Transacted,34
34,15/1/14 21:10,General Grocer,59,Transacted,34
34,15/1/14 21:24,34,59,Residential,34
34,16/1/14 7:41,34,60,Residential,34
34,16/1/14 7:46,Brew Served,60,Transacted,34
34,16/1/14 7:56,Brew Served,61,Transacted,34
34,16/1/14 8:01,GASTech,61,Office,34
34,16/1/14 12:04,GASTech,62,Office,34
34,16/1/14 12:12,Abila Zacharo,62,Transacted,34
34,16/1/14 13:40,Abila Zacharo,63,Transacted,34
34,16/1/14 13:48,GASTech,63,Office,34
34,16/1/14 17:19,GASTech,64,Office,34
34,16/1/14 17:25,34,64,Residential,34
34,16/1/14 18:18,34,65,Residential,34
34,16/1/14 18:20,Guy Gyros,65,Transacted,34
34,16/1/14 19:49,Guy Gyros,66,Transacted,34
34,16/1/14 19:51,34,66,Residential,34
34,17/1/14 7:44,34,67,Residential,34
34,17/1/14 7:49,Brew Served,67,Transacted,34
34,17/1/14 8:02,Brew Served,68,Transacted,34
34,17/1/14 8:07,GASTech,68,Office,34
34,17/1/14 12:04,GASTech,69,Office,34
34,17/1/14 12:13,Hippokampos,69,Transacted,34
34,17/1/14 13:28,Hippokampos,70,Transacted,34
34,17/1/14 13:37,GASTech,70,Office,34
34,17/1/14 17:12,GASTech,71,Office,34
34,17/1/14 17:18,34,71,Residential,34
34,17/1/14 18:00,34,72,Residential,34
34,17/1/14 18:02,Guy Gyros,72,Transacted,34
34,17/1/14 19:57,Guy Gyros,73,Transacted,34
34,17/1/14 19:59,34,73,Residential,34
34,18/1/14 13:11,34,75,Residential,34
34,18/1/14 13:23,Abila Park,75,Unknown,34
34,18/1/14 18:21,Abila Park,76,Unknown,34
34,18/1/14 18:24,Abila Zacharo,76,Transacted,34
34,18/1/14 19:37,Abila Zacharo,77,Transacted,34
34,18/1/14 19:48,34,77,Residential,34
34,19/1/14 12:32,34,78,Residential,34
34,19/1/14 12:35,Katerina Cafe,78,Transacted,34
34,19/1/14 13:26,Katerina Cafe,79,Transacted,34
34,19/1/14 13:29,Frydos Autosupply,79,Transacted,34
34,19/1/14 15:54,Frydos Autosupply,80,Transacted,34
34,19/1/14 15:57,34,80,Residential,34
35,6/1/14 6:28,35,1,Residential,35
35,6/1/14 6:33,Jack Beans,1,Transacted,35
35,6/1/14 7:05,Jack Beans,2,Transacted,35
35,6/1/14 7:13,GASTech,2,Office,35
35,6/1/14 12:22,GASTech,3,Office,35
35,6/1/14 12:25,Guy Gyros,3,Transacted,35
35,6/1/14 13:49,Guy Gyros,4,Transacted,35
35,6/1/14 13:52,GASTech,4,Office,35
35,6/1/14 18:16,GASTech,5,Office,35
35,6/1/14 18:23,35,5,Residential,35
35,7/1/14 6:37,35,6,Residential,35
35,7/1/14 6:42,Jack Beans,6,Transacted,35
35,7/1/14 6:58,Jack Beans,7,Transacted,35
35,7/1/14 7:04,GASTech,7,Office,35
35,7/1/14 12:35,GASTech,8,Office,35
35,7/1/14 12:41,Gelatogalore,8,Transacted,35
35,7/1/14 13:38,Gelatogalore,9,Transacted,35
35,7/1/14 13:44,GASTech,9,Office,35
35,7/1/14 18:15,GASTech,10,Office,35
35,7/1/14 18:22,35,10,Residential,35
35,7/1/14 20:20,35,11,Residential,35
35,7/1/14 20:23,Hippokampos,11,Transacted,35
35,7/1/14 21:23,Hippokampos,12,Transacted,35
35,7/1/14 21:26,35,12,Residential,35
35,8/1/14 6:23,35,13,Residential,35
35,8/1/14 6:25,Jack Beans,13,Transacted,35
35,8/1/14 6:54,Jack Beans,15,Transacted,35
35,8/1/14 7:02,GASTech,15,Office,35
35,8/1/14 12:18,GASTech,16,Office,35
35,8/1/14 12:26,Abila Zacharo,16,Transacted,35
35,8/1/14 13:24,Abila Zacharo,17,Transacted,35
35,8/1/14 13:32,GASTech,17,Office,35
35,8/1/14 17:50,GASTech,18,Office,35
35,8/1/14 17:57,35,18,Residential,35
35,8/1/14 19:45,35,20,Residential,35
35,8/1/14 19:48,Hippokampos,20,Transacted,35
35,8/1/14 21:43,Hippokampos,21,Transacted,35
35,8/1/14 21:46,35,21,Residential,35
35,9/1/14 6:36,35,23,Residential,35
35,9/1/14 6:38,Jack Beans,23,Transacted,35
35,9/1/14 6:56,Jack Beans,24,Transacted,35
35,9/1/14 7:06,GASTech,24,Office,35
35,9/1/14 12:42,GASTech,25,Office,35
35,9/1/14 12:54,Abila Zacharo,25,Transacted,35
35,9/1/14 13:36,Abila Zacharo,26,Transacted,35
35,9/1/14 13:44,GASTech,26,Office,35
35,9/1/14 17:52,GASTech,27,Office,35
35,9/1/14 17:59,35,27,Residential,35
35,9/1/14 19:31,35,28,Residential,35
35,9/1/14 19:35,Hippokampos,28,Transacted,35
35,9/1/14 20:42,Hippokampos,29,Transacted,35
35,9/1/14 20:48,35,29,Residential,35
35,10/1/14 6:21,35,30,Residential,35
35,10/1/14 6:23,Jack Beans,30,Transacted,35
35,10/1/14 7:02,Jack Beans,32,Transacted,35
35,10/1/14 7:10,GASTech,32,Office,35
35,10/1/14 12:14,GASTech,33,Office,35
